,GazeTarget,Condition
26006,Hole,1
26007,Hole,1
26008,Hole,1
26009,Hole,1
26010,Hole,1
26011,Hole,1
26012,Hole,1
26013,Hole,1
26014,Hole,1
26015,Hole,1
26016,Hole,1
26017,Hole,1
26018,Hole,1
26019,Hole,1
26020,Hole,1
26021,Hole,1
26022,Hole,1
26023,Hole,1
26024,Hole,1
26025,Hole,1
26026,Hole,1
26027,Hole,1
26028,Hole,1
26029,Hole,1
26030,Hole,1
26031,Hole,1
26032,Hole,1
26033,Hole,1
26034,Hole,1
26035,Hole,1
26036,Hole,1
26037,Hole,1
26038,Hole,1
26039,Hole,1
26040,Hole,1
26041,Hole,1
26042,Hole,1
26043,Hole,1
26044,Hole,1
26045,Hole,1
26046,Hole,1
26047,Ground,1
26048,LineAvatar,1
26049,Ground,1
26050,Ground,1
26051,Ground,1
26052,UMA,1
26053,UMA,1
26054,UMA,1
26055,UMA,1
26056,QUIZZ,1
26057,QUIZZ,1
26058,QUIZZ,1
26059,QUIZZ,1
26060,UMA,3
26061,UMA,3
26062,UMA,3
26063,UMA,3
26064,UMA,3
26065,UMA,3
26066,UMA,3
26067,UMA,3
26068,UMA,3
26069,UMA,3
26070,UMA,3
26071,UMA,3
26072,UMA,3
26073,UMA,3
26074,UMA,3
26075,UMA,3
26076,UMA,3
26077,UMA,3
26078,UMA,3
26079,UMA,3
26080,UMA,3
26081,UMA,3
26082,UMA,3
26083,UMA,3
26084,UMA,3
26085,UMA,3
26086,UMA,3
26087,UMA,3
26088,UMA,3
26089,UMA,3
26090,UMA,3
26091,UMA,3
26092,UMA,3
26093,UMA,3
26094,UMA,3
26095,UMA,3
26096,UMA,3
26097,UMA,3
26098,UMA,3
26099,UMA,3
26100,UMA,3
26101,UMA,3
26102,UMA,3
26103,UMA,3
26104,UMA,3
26105,UMA,3
26106,UMA,3
26107,UMA,3
26108,UMA,3
26109,UMA,3
26110,UMA,3
26111,UMA,3
26112,UMA,3
26113,UMA,3
26114,UMA,3
26115,UMA,3
26116,UMA,3
26117,UMA,3
26118,UMA,3
26119,UMA,3
26120,UMA,3
26121,UMA,3
26122,UMA,3
26123,UMA,3
26124,UMA,3
26125,UMA,3
26126,UMA,3
26127,UMA,3
26128,UMA,3
26129,UMA,3
26130,UMA,3
26131,UMA,3
26132,UMA,3
26133,UMA,3
26134,UMA,3
26135,UMA,3
26136,UMA,3
26137,UMA,3
26138,UMA,3
26139,UMA,3
26140,UMA,3
26141,UMA,3
26142,UMA,3
26143,UMA,3
26144,UMA,3
26145,UMA,3
26146,UMA,3
26147,UMA,3
26148,UMA,3
26149,UMA,3
26150,UMA,3
26151,UMA,3
26152,UMA,3
26153,UMA,3
26154,UMA,3
26155,UMA,3
26156,UMA,3
26157,UMA,3
26158,UMA,3
26159,UMA,3
26160,UMA,3
26161,UMA,3
26162,UMA,3
26163,UMA,3
26164,UMA,3
26165,UMA,3
26166,UMA,3
26167,UMA,3
26168,UMA,3
26169,UMA,3
26170,UMA,3
26171,UMA,3
26172,UMA,3
26173,UMA,3
26174,UMA,3
26175,UMA,3
26176,UMA,3
26177,UMA,3
26178,UMA,3
26179,UMA,3
26180,UMA,3
26181,UMA,3
26182,UMA,3
26183,UMA,3
26184,UMA,3
26185,UMA,3
26186,UMA,3
26187,UMA,3
26188,UMA,3
26189,UMA,3
26190,UMA,3
26191,UMA,3
26192,UMA,3
26193,UMA,3
26194,UMA,3
26195,UMA,3
26196,UMA,3
26197,UMA,3
26198,UMA,3
26199,UMA,3
26200,UMA,3
26201,UMA,3
26202,UMA,3
26203,UMA,3
26204,UMA,3
26205,UMA,3
26206,UMA,3
26207,UMA,3
26208,UMA,3
26209,UMA,3
26210,UMA,3
26211,UMA,3
26212,UMA,3
26213,UMA,3
26214,UMA,3
26215,UMA,3
26216,UMA,3
26217,UMA,3
26218,UMA,3
26219,UMA,3
26220,UMA,3
26221,UMA,3
26222,UMA,3
26223,UMA,3
26224,UMA,3
26225,UMA,3
26226,UMA,3
26227,UMA,3
26228,UMA,3
26229,UMA,3
26230,UMA,3
26231,UMA,3
26232,UMA,3
26233,UMA,3
26234,UMA,3
26235,UMA,3
26236,UMA,3
26237,QUIZZ,3
26238,QUIZZ,3
26239,QUIZZ,3
26240,QUIZZ,3
26241,QUIZZ,3
26242,QUIZZ,3
26243,QUIZZ,3
26244,QUIZZ,3
26245,QUIZZ,3
26246,QUIZZ,3
26247,QUIZZ,3
26248,QUIZZ,3
26249,QUIZZ,3
26250,QUIZZ,3
26251,QUIZZ,3
26252,QUIZZ,3
26253,QUIZZ,3
26254,QUIZZ,3
26255,QUIZZ,3
26256,QUIZZ,3
26257,QUIZZ,3
26258,QUIZZ,3
26259,QUIZZ,3
26260,QUIZZ,3
26261,QUIZZ,3
26262,QUIZZ,3
26263,QUIZZ,3
26264,QUIZZ,3
26265,QUIZZ,3
26266,QUIZZ,3
26267,QUIZZ,3
26268,QUIZZ,3
26269,QUIZZ,3
26270,QUIZZ,3
26271,QUIZZ,3
26272,QUIZZ,3
26273,QUIZZ,3
26274,QUIZZ,3
26275,QUIZZ,3
26276,QUIZZ,3
26277,QUIZZ,3
26278,QUIZZ,3
26279,QUIZZ,3
26280,QUIZZ,3
26281,QUIZZ,3
26282,QUIZZ,3
26283,QUIZZ,3
26284,QUIZZ,3
26285,QUIZZ,3
26286,QUIZZ,3
26287,QUIZZ,3
26288,QUIZZ,3
26289,QUIZZ,3
26290,QUIZZ,3
26291,QUIZZ,3
26292,QUIZZ,3
26293,QUIZZ,3
26294,QUIZZ,3
26295,QUIZZ,3
26296,QUIZZ,3
26297,QUIZZ,3
26298,QUIZZ,3
26299,QUIZZ,3
26300,QUIZZ,3
26301,QUIZZ,3
26302,QUIZZ,3
26303,QUIZZ,3
26304,QUIZZ,3
26305,QUIZZ,3
26306,QUIZZ,3
26307,QUIZZ,3
26308,QUIZZ,3
26309,QUIZZ,3
26310,QUIZZ,3
26311,QUIZZ,3
26312,QUIZZ,3
26313,QUIZZ,3
26314,QUIZZ,3
26315,QUIZZ,3
26316,QUIZZ,3
26317,QUIZZ,3
26318,QUIZZ,3
26319,QUIZZ,3
26320,QUIZZ,3
26321,QUIZZ,3
26322,QUIZZ,3
26323,QUIZZ,3
26324,QUIZZ,3
26325,QUIZZ,3
26326,QUIZZ,3
26327,QUIZZ,3
26328,QUIZZ,3
26329,QUIZZ,3
26330,QUIZZ,3
26331,QUIZZ,3
26332,QUIZZ,3
26333,QUIZZ,3
26334,QUIZZ,3
26335,QUIZZ,3
26336,QUIZZ,3
26337,QUIZZ,3
26338,QUIZZ,3
26339,QUIZZ,3
26340,QUIZZ,3
26341,QUIZZ,3
26342,QUIZZ,3
26343,QUIZZ,3
26344,QUIZZ,3
26345,QUIZZ,3
26346,QUIZZ,3
26347,QUIZZ,3
26348,QUIZZ,3
26349,QUIZZ,3
26350,QUIZZ,3
26351,QUIZZ,3
26352,QUIZZ,3
26353,QUIZZ,3
26354,QUIZZ,3
26355,QUIZZ,3
26356,QUIZZ,3
26357,QUIZZ,3
26358,QUIZZ,3
26359,QUIZZ,3
26360,QUIZZ,3
26361,QUIZZ,3
26362,QUIZZ,3
26363,QUIZZ,3
26364,QUIZZ,3
26365,QUIZZ,3
26366,QUIZZ,3
26367,QUIZZ,3
26368,QUIZZ,3
26369,QUIZZ,3
26370,QUIZZ,3
26371,QUIZZ,3
26372,QUIZZ,3
26373,QUIZZ,3
26374,QUIZZ,3
26375,QUIZZ,3
26376,QUIZZ,3
26377,QUIZZ,3
26378,QUIZZ,3
26379,QUIZZ,3
26380,QUIZZ,3
26381,QUIZZ,3
26382,QUIZZ,3
26383,QUIZZ,3
26384,QUIZZ,3
26385,QUIZZ,3
26386,QUIZZ,3
26387,QUIZZ,3
26388,QUIZZ,3
26389,QUIZZ,3
26390,QUIZZ,3
26391,QUIZZ,3
26392,QUIZZ,3
26393,QUIZZ,3
26394,QUIZZ,3
26395,QUIZZ,3
26396,QUIZZ,3
26397,QUIZZ,3
26398,QUIZZ,3
26399,QUIZZ,3
26400,QUIZZ,3
26401,QUIZZ,3
26402,QUIZZ,3
26403,QUIZZ,3
26404,QUIZZ,3
26405,QUIZZ,3
26406,QUIZZ,3
26407,QUIZZ,3
26408,QUIZZ,3
26409,QUIZZ,3
26410,QUIZZ,3
26411,QUIZZ,3
26412,QUIZZ,3
26413,QUIZZ,3
26414,UMA,2
26415,UMA,2
26416,UMA,2
26417,UMA,2
26418,UMA,2
26419,UMA,2
26420,UMA,2
26421,UMA,2
26422,UMA,2
26423,UMA,2
26424,UMA,2
26425,UMA,2
26426,UMA,2
26427,UMA,2
26428,UMA,2
26429,UMA,2
26430,UMA,2
26431,UMA,2
26432,UMA,2
26433,UMA,2
26434,UMA,2
26435,UMA,2
26436,UMA,2
26437,UMA,2
26438,UMA,2
26439,UMA,2
26440,UMA,2
26441,UMA,2
26442,UMA,2
26443,UMA,2
26444,UMA,2
26445,UMA,2
26446,UMA,2
26447,UMA,2
26448,UMA,2
26449,UMA,2
26450,UMA,2
26451,UMA,2
26452,UMA,2
26453,UMA,2
26454,UMA,2
26455,UMA,2
26456,UMA,2
26457,UMA,2
26458,UMA,2
26459,UMA,2
26460,UMA,2
26461,UMA,2
26462,UMA,2
26463,UMA,2
26464,UMA,2
26465,UMA,2
26466,UMA,2
26467,UMA,2
26468,UMA,2
26469,UMA,2
26470,UMA,2
26471,UMA,2
26472,UMA,2
26473,UMA,2
26474,UMA,2
26475,UMA,2
26476,UMA,2
26477,UMA,2
26478,UMA,2
26479,UMA,2
26480,UMA,2
26481,UMA,2
26482,UMA,2
26483,UMA,2
26484,UMA,2
26485,UMA,2
26486,UMA,2
26487,UMA,2
26488,UMA,2
26489,UMA,2
26490,UMA,2
26491,UMA,2
26492,UMA,2
26493,UMA,2
26494,UMA,2
26495,UMA,2
26496,UMA,2
26497,UMA,2
26498,UMA,2
26499,UMA,2
26500,UMA,2
26501,UMA,2
26502,UMA,2
26503,UMA,2
26504,UMA,2
26505,UMA,2
26506,UMA,2
26507,UMA,2
26508,UMA,2
26509,UMA,2
26510,UMA,2
26511,UMA,2
26512,UMA,2
26513,UMA,2
26514,UMA,2
26515,UMA,2
26516,UMA,2
26517,UMA,2
26518,UMA,2
26519,UMA,2
26520,UMA,2
26521,UMA,2
26522,UMA,2
26523,UMA,2
26524,UMA,2
26525,UMA,2
26526,UMA,2
26527,UMA,2
26528,UMA,2
26529,UMA,2
26530,UMA,2
26531,UMA,2
26532,UMA,2
26533,UMA,2
26534,UMA,2
26535,UMA,2
26536,UMA,2
26537,UMA,2
26538,UMA,2
26539,UMA,2
26540,UMA,2
26541,UMA,2
26542,UMA,2
26543,UMA,2
26544,UMA,2
26545,UMA,2
26546,UMA,2
26547,UMA,2
26548,UMA,2
26549,UMA,2
26550,UMA,2
26551,UMA,2
26552,UMA,2
26553,UMA,2
26554,UMA,2
26555,UMA,2
26556,UMA,2
26557,UMA,2
26558,UMA,2
26559,UMA,2
26560,UMA,2
26561,UMA,2
26562,UMA,2
26563,UMA,2
26564,UMA,2
26565,UMA,2
26566,UMA,2
26567,UMA,2
26568,UMA,2
26569,UMA,2
26570,UMA,2
26571,UMA,2
26572,UMA,2
26573,UMA,2
26574,UMA,2
26575,UMA,2
26576,UMA,2
26577,UMA,2
26578,UMA,2
26579,UMA,2
26580,UMA,2
26581,UMA,2
26582,UMA,2
26583,UMA,2
26584,UMA,2
26585,UMA,2
26586,UMA,2
26587,UMA,2
26588,UMA,2
26589,QUIZZ,2
26590,QUIZZ,2
26591,QUIZZ,2
26592,QUIZZ,2
26593,QUIZZ,2
26594,QUIZZ,2
26595,QUIZZ,2
26596,QUIZZ,2
26597,QUIZZ,2
26598,QUIZZ,2
26599,QUIZZ,2
26600,QUIZZ,2
26601,QUIZZ,2
26602,QUIZZ,2
26603,QUIZZ,2
26604,QUIZZ,2
26605,QUIZZ,2
26606,QUIZZ,2
26607,QUIZZ,2
26608,QUIZZ,2
26609,QUIZZ,2
26610,QUIZZ,2
26611,QUIZZ,2
26612,QUIZZ,2
26613,QUIZZ,2
26614,QUIZZ,2
26615,QUIZZ,2
26616,QUIZZ,2
26617,QUIZZ,2
26618,QUIZZ,2
26619,QUIZZ,2
26620,QUIZZ,2
26621,QUIZZ,2
26622,QUIZZ,2
26623,QUIZZ,2
26624,QUIZZ,2
26625,QUIZZ,2
26626,QUIZZ,2
26627,QUIZZ,2
26628,QUIZZ,2
26629,QUIZZ,2
26630,QUIZZ,2
26631,QUIZZ,2
26632,QUIZZ,2
26633,QUIZZ,2
26634,QUIZZ,2
26635,QUIZZ,2
26636,QUIZZ,2
26637,QUIZZ,2
26638,QUIZZ,2
26639,QUIZZ,2
26640,QUIZZ,2
26641,QUIZZ,2
26642,QUIZZ,2
26643,QUIZZ,2
26644,QUIZZ,2
26645,QUIZZ,2
26646,QUIZZ,2
26647,QUIZZ,2
26648,QUIZZ,2
26649,QUIZZ,2
26650,QUIZZ,2
26651,QUIZZ,2
26652,QUIZZ,2
26653,QUIZZ,2
26654,QUIZZ,2
26655,QUIZZ,2
26656,QUIZZ,2
26657,QUIZZ,2
26658,QUIZZ,2
26659,QUIZZ,2
26660,QUIZZ,2
26661,QUIZZ,2
26662,QUIZZ,2
26663,QUIZZ,2
26664,QUIZZ,2
26665,QUIZZ,2
26666,QUIZZ,2
26667,QUIZZ,2
26668,QUIZZ,2
26669,QUIZZ,2
26670,QUIZZ,2
26671,QUIZZ,2
26672,QUIZZ,2
26673,QUIZZ,2
26674,QUIZZ,2
26675,QUIZZ,2
26676,QUIZZ,2
26677,QUIZZ,2
26678,QUIZZ,2
26679,QUIZZ,2
26680,QUIZZ,2
26681,QUIZZ,2
26682,QUIZZ,2
26683,QUIZZ,2
26684,QUIZZ,2
26685,QUIZZ,2
26686,QUIZZ,2
26687,QUIZZ,2
26688,QUIZZ,2
26689,QUIZZ,2
26690,QUIZZ,2
26691,QUIZZ,2
26692,QUIZZ,2
26693,QUIZZ,2
26694,QUIZZ,2
26695,QUIZZ,2
26696,QUIZZ,2
26697,QUIZZ,2
26698,QUIZZ,2
26699,QUIZZ,2
26700,QUIZZ,2
26701,QUIZZ,2
26702,QUIZZ,2
26703,QUIZZ,2
26704,QUIZZ,2
26705,QUIZZ,2
26706,QUIZZ,2
26707,QUIZZ,2
26708,QUIZZ,2
26709,QUIZZ,2
26710,QUIZZ,2
26711,QUIZZ,2
26712,QUIZZ,2
26713,QUIZZ,2
26714,QUIZZ,2
26715,QUIZZ,2
26716,QUIZZ,2
26717,QUIZZ,2
26718,QUIZZ,2
26719,QUIZZ,2
26720,QUIZZ,2
26721,QUIZZ,2
26722,QUIZZ,2
26723,QUIZZ,2
26724,QUIZZ,2
26725,QUIZZ,2
26726,QUIZZ,2
26727,QUIZZ,2
26728,QUIZZ,2
26729,QUIZZ,2
26730,QUIZZ,2
26731,QUIZZ,2
26732,QUIZZ,2
26733,QUIZZ,2
26734,QUIZZ,2
26735,QUIZZ,2
26736,QUIZZ,2
26737,QUIZZ,2
26738,QUIZZ,2
26739,QUIZZ,2
26740,QUIZZ,2
26741,QUIZZ,2
26742,QUIZZ,2
26743,QUIZZ,2
26744,QUIZZ,2
26745,QUIZZ,2
26746,QUIZZ,2
26747,QUIZZ,2
26748,QUIZZ,2
26749,QUIZZ,2
26750,QUIZZ,2
26751,QUIZZ,2
26752,QUIZZ,2
26753,QUIZZ,2
26754,QUIZZ,2
26755,QUIZZ,2
26756,QUIZZ,2
26757,QUIZZ,2
26758,QUIZZ,2
26759,QUIZZ,2
26760,QUIZZ,2
26761,QUIZZ,2
26762,QUIZZ,2
26763,UMA,4
26764,UMA,4
26765,UMA,4
26766,UMA,4
26767,UMA,4
26768,UMA,4
26769,UMA,4
26770,UMA,4
26771,UMA,4
26772,UMA,4
26773,UMA,4
26774,UMA,4
26775,UMA,4
26776,UMA,4
26777,UMA,4
26778,UMA,4
26779,UMA,4
26780,UMA,4
26781,UMA,4
26782,UMA,4
26783,UMA,4
26784,UMA,4
26785,UMA,4
26786,UMA,4
26787,UMA,4
26788,UMA,4
26789,UMA,4
26790,UMA,4
26791,UMA,4
26792,UMA,4
26793,UMA,4
26794,UMA,4
26795,UMA,4
26796,UMA,4
26797,UMA,4
26798,UMA,4
26799,UMA,4
26800,UMA,4
26801,UMA,4
26802,UMA,4
26803,UMA,4
26804,UMA,4
26805,UMA,4
26806,UMA,4
26807,UMA,4
26808,UMA,4
26809,UMA,4
26810,UMA,4
26811,UMA,4
26812,UMA,4
26813,UMA,4
26814,UMA,4
26815,UMA,4
26816,UMA,4
26817,UMA,4
26818,UMA,4
26819,UMA,4
26820,UMA,4
26821,UMA,4
26822,UMA,4
26823,UMA,4
26824,UMA,4
26825,UMA,4
26826,UMA,4
26827,UMA,4
26828,UMA,4
26829,UMA,4
26830,UMA,4
26831,UMA,4
26832,UMA,4
26833,UMA,4
26834,UMA,4
26835,UMA,4
26836,UMA,4
26837,UMA,4
26838,UMA,4
26839,UMA,4
26840,UMA,4
26841,UMA,4
26842,UMA,4
26843,UMA,4
26844,UMA,4
26845,UMA,4
26846,UMA,4
26847,UMA,4
26848,UMA,4
26849,UMA,4
26850,UMA,4
26851,UMA,4
26852,UMA,4
26853,UMA,4
26854,UMA,4
26855,UMA,4
26856,UMA,4
26857,UMA,4
26858,UMA,4
26859,UMA,4
26860,UMA,4
26861,UMA,4
26862,UMA,4
26863,UMA,4
26864,UMA,4
26865,UMA,4
26866,UMA,4
26867,UMA,4
26868,UMA,4
26869,UMA,4
26870,UMA,4
26871,UMA,4
26872,UMA,4
26873,UMA,4
26874,UMA,4
26875,UMA,4
26876,UMA,4
26877,UMA,4
26878,UMA,4
26879,UMA,4
26880,UMA,4
26881,UMA,4
26882,UMA,4
26883,UMA,4
26884,UMA,4
26885,UMA,4
26886,UMA,4
26887,UMA,4
26888,UMA,4
26889,UMA,4
26890,UMA,4
26891,UMA,4
26892,UMA,4
26893,UMA,4
26894,UMA,4
26895,UMA,4
26896,UMA,4
26897,UMA,4
26898,UMA,4
26899,UMA,4
26900,UMA,4
26901,UMA,4
26902,UMA,4
26903,UMA,4
26904,UMA,4
26905,UMA,4
26906,UMA,4
26907,UMA,4
26908,UMA,4
26909,UMA,4
26910,UMA,4
26911,UMA,4
26912,UMA,4
26913,UMA,4
26914,UMA,4
26915,UMA,4
26916,UMA,4
26917,UMA,4
26918,UMA,4
26919,UMA,4
26920,UMA,4
26921,UMA,4
26922,UMA,4
26923,UMA,4
26924,UMA,4
26925,UMA,4
26926,UMA,4
26927,UMA,4
26928,UMA,4
26929,UMA,4
26930,UMA,4
26931,UMA,4
26932,UMA,4
26933,UMA,4
26934,UMA,4
26935,UMA,4
26936,QUIZZ,4
26937,QUIZZ,4
26938,QUIZZ,4
26939,QUIZZ,4
26940,QUIZZ,4
26941,QUIZZ,4
26942,QUIZZ,4
26943,QUIZZ,4
26944,QUIZZ,4
26945,QUIZZ,4
26946,QUIZZ,4
26947,QUIZZ,4
26948,QUIZZ,4
26949,QUIZZ,4
26950,QUIZZ,4
26951,QUIZZ,4
26952,QUIZZ,4
26953,QUIZZ,4
26954,QUIZZ,4
26955,QUIZZ,4
26956,QUIZZ,4
26957,QUIZZ,4
26958,QUIZZ,4
26959,QUIZZ,4
26960,QUIZZ,4
26961,QUIZZ,4
26962,QUIZZ,4
26963,QUIZZ,4
26964,QUIZZ,4
26965,QUIZZ,4
26966,QUIZZ,4
26967,QUIZZ,4
26968,QUIZZ,4
26969,QUIZZ,4
26970,QUIZZ,4
26971,QUIZZ,4
26972,QUIZZ,4
26973,QUIZZ,4
26974,QUIZZ,4
26975,QUIZZ,4
26976,QUIZZ,4
26977,QUIZZ,4
26978,QUIZZ,4
26979,QUIZZ,4
26980,QUIZZ,4
26981,QUIZZ,4
26982,QUIZZ,4
26983,QUIZZ,4
26984,QUIZZ,4
26985,QUIZZ,4
26986,QUIZZ,4
26987,QUIZZ,4
26988,QUIZZ,4
26989,QUIZZ,4
26990,QUIZZ,4
26991,QUIZZ,4
26992,Ceiling,4
26993,Ceiling,4
26994,Ceiling,4
26995,Ceiling,4
26996,Ceiling,4
26997,Ceiling,4
26998,Ceiling,4
26999,Ceiling,4
27000,Ceiling,4
27001,Ceiling,4
27002,Ceiling,4
27003,Ceiling,4
27004,Ceiling,4
27005,Ceiling,4
27006,Ceiling,4
27007,Ceiling,4
27008,Ceiling,4
27009,Ceiling,4
27010,Ceiling,4
27011,QUIZZ,4
27012,QUIZZ,4
27013,QUIZZ,4
27014,QUIZZ,4
27015,QUIZZ,4
27016,QUIZZ,4
27017,QUIZZ,4
27018,UMA,5
27019,UMA,5
27020,UMA,5
27021,UMA,5
27022,UMA,5
27023,UMA,5
27024,UMA,5
27025,UMA,5
27026,UMA,5
27027,UMA,5
27028,UMA,5
27029,UMA,5
27030,UMA,5
27031,UMA,5
27032,UMA,5
27033,UMA,5
27034,UMA,5
27035,UMA,5
27036,UMA,5
27037,UMA,5
27038,UMA,5
27039,UMA,5
27040,UMA,5
27041,UMA,5
27042,UMA,5
27043,UMA,5
27044,UMA,5
27045,UMA,5
27046,UMA,5
27047,UMA,5
27048,UMA,5
27049,UMA,5
27050,UMA,5
27051,UMA,5
27052,UMA,5
27053,UMA,5
27054,UMA,5
27055,UMA,5
27056,UMA,5
27057,UMA,5
27058,UMA,5
27059,UMA,5
27060,Ground,5
27061,Ground,5
27062,Ground,5
27063,LineAvatar,5
27064,Ground,5
27065,Hole,5
27066,Hole,5
27067,Hole,5
27068,Hole,5
27069,Hole,5
27070,Hole,5
27071,Hole,5
27072,Hole,5
27073,Hole,5
27074,Hole,5
27075,Hole,5
27076,Hole,5
27077,Hole,5
27078,Hole,5
27079,Hole,5
27080,Hole,5
27081,Hole,5
27082,Hole,5
27083,Hole,5
27084,Hole,5
27085,Hole,5
27086,Hole,5
27087,Hole,5
27088,Hole,5
27089,Hole,5
27090,Hole,5
27091,Hole,5
27092,Hole,5
27093,Hole,5
27094,UMA,5
27095,UMA,5
27096,UMA,5
27097,UMA,5
27098,UMA,5
27099,UMA,5
27100,UMA,5
27101,UMA,5
27102,UMA,5
27103,UMA,5
27104,UMA,5
27105,UMA,5
27106,UMA,5
27107,UMA,5
27108,UMA,5
27109,UMA,5
27110,UMA,5
27111,UMA,5
27112,UMA,5
27113,UMA,5
27114,UMA,5
27115,UMA,5
27116,UMA,5
27117,UMA,5
27118,UMA,5
27119,UMA,5
27120,UMA,5
27121,UMA,5
27122,UMA,5
27123,UMA,5
27124,UMA,5
27125,UMA,5
27126,UMA,5
27127,UMA,5
27128,UMA,5
27129,UMA,5
27130,UMA,5
27131,UMA,5
27132,UMA,5
27133,UMA,5
27134,UMA,5
27135,UMA,5
27136,UMA,5
27137,UMA,5
27138,UMA,5
27139,UMA,5
27140,UMA,5
27141,UMA,5
27142,UMA,5
27143,UMA,5
27144,UMA,5
27145,UMA,5
27146,UMA,5
27147,UMA,5
27148,UMA,5
27149,UMA,5
27150,UMA,5
27151,UMA,5
27152,UMA,5
27153,UMA,5
27154,UMA,5
27155,UMA,5
27156,UMA,5
27157,UMA,5
27158,UMA,5
27159,UMA,5
27160,UMA,5
27161,QUIZZ,5
27162,QUIZZ,5
27163,QUIZZ,5
27164,QUIZZ,5
27165,QUIZZ,5
27166,QUIZZ,5
27167,QUIZZ,5
27168,QUIZZ,5
27169,QUIZZ,5
27170,QUIZZ,5
27171,QUIZZ,5
27172,QUIZZ,5
27173,QUIZZ,5
27174,QUIZZ,5
27175,QUIZZ,5
27176,QUIZZ,5
27177,QUIZZ,5
27178,QUIZZ,5
27179,QUIZZ,5
27180,QUIZZ,5
27181,QUIZZ,5
27182,QUIZZ,5
27183,QUIZZ,5
27184,QUIZZ,5
27185,QUIZZ,5
27186,QUIZZ,5
27187,QUIZZ,5
27188,QUIZZ,5
27189,QUIZZ,5
27190,QUIZZ,5
27191,QUIZZ,5
27192,QUIZZ,5
27193,UMA,5
27194,UMA,5
27195,UMA,5
27196,UMA,5
27197,UMA,5
27198,UMA,5
27199,UMA,5
27200,QUIZZ,5
27201,QUIZZ,5
27202,QUIZZ,5
27203,QUIZZ,5
27204,QUIZZ,5
27205,QUIZZ,5
27206,QUIZZ,5
27207,QUIZZ,5
27208,QUIZZ,5
27209,QUIZZ,5
27210,QUIZZ,5
27211,QUIZZ,5
27212,QUIZZ,5
27213,QUIZZ,5
27214,QUIZZ,5
27215,QUIZZ,5
27216,QUIZZ,5
27217,QUIZZ,5
27218,QUIZZ,5
27219,QUIZZ,5
27220,QUIZZ,5
27221,QUIZZ,5
27222,QUIZZ,5
27223,QUIZZ,5
27224,QUIZZ,5
27225,QUIZZ,5
27226,QUIZZ,5
27227,QUIZZ,5
27228,QUIZZ,5
27229,QUIZZ,5
27230,QUIZZ,5
27231,QUIZZ,5
27232,QUIZZ,5
27233,QUIZZ,5
27234,QUIZZ,5
27235,QUIZZ,5
27236,QUIZZ,5
27237,QUIZZ,5
27238,QUIZZ,5
27239,QUIZZ,5
27240,QUIZZ,5
27241,QUIZZ,5
27242,QUIZZ,5
27243,QUIZZ,5
27244,QUIZZ,5
27245,QUIZZ,5
27246,QUIZZ,5
27247,QUIZZ,5
27248,QUIZZ,5
27249,QUIZZ,5
27250,QUIZZ,5
27251,QUIZZ,5
27252,QUIZZ,5
27253,QUIZZ,5
27254,QUIZZ,5
27255,QUIZZ,5
27256,QUIZZ,5
27257,QUIZZ,5
27258,QUIZZ,5
27259,QUIZZ,5
27260,QUIZZ,5
27261,QUIZZ,5
27262,QUIZZ,5
27263,QUIZZ,5
27264,QUIZZ,5
27265,QUIZZ,5
27266,QUIZZ,5
27267,QUIZZ,5
27268,QUIZZ,5
27269,QUIZZ,5
27270,QUIZZ,5
27271,QUIZZ,5
27272,QUIZZ,5
27273,QUIZZ,5
27274,QUIZZ,5
27275,QUIZZ,5
27276,QUIZZ,5
27277,QUIZZ,5
27278,QUIZZ,5
27279,QUIZZ,5
27280,QUIZZ,5
27281,QUIZZ,5
27282,QUIZZ,5
27283,QUIZZ,5
27284,QUIZZ,5
27285,QUIZZ,5
27286,QUIZZ,5
27287,QUIZZ,5
27288,QUIZZ,5
27289,QUIZZ,5
27290,QUIZZ,5
27291,QUIZZ,5
27292,QUIZZ,5
27293,QUIZZ,5
27294,QUIZZ,5
27295,QUIZZ,5
27296,QUIZZ,5
27297,QUIZZ,5
27298,QUIZZ,5
27299,QUIZZ,5
27300,QUIZZ,5
27301,QUIZZ,5
27302,QUIZZ,5
27303,QUIZZ,5
27304,QUIZZ,5
27305,QUIZZ,5
27306,QUIZZ,5
27307,QUIZZ,5
27308,QUIZZ,5
27309,QUIZZ,5
27310,QUIZZ,5
27311,QUIZZ,5
27312,QUIZZ,5
27313,QUIZZ,5
27314,QUIZZ,5
27315,QUIZZ,5
27316,QUIZZ,5
27317,QUIZZ,5
27318,QUIZZ,5
27319,QUIZZ,5
27320,QUIZZ,5
27321,QUIZZ,5
27322,QUIZZ,5
27323,QUIZZ,5
27324,QUIZZ,5
27325,QUIZZ,5
27326,QUIZZ,5
27327,QUIZZ,5
27328,QUIZZ,5
27329,UMA,1
27330,UMA,1
27331,UMA,1
27332,UMA,1
27333,UMA,1
27334,UMA,1
27335,UMA,1
27336,UMA,1
27337,UMA,1
27338,UMA,1
27339,UMA,1
27340,UMA,1
27341,UMA,1
27342,UMA,1
27343,UMA,1
27344,UMA,1
27345,UMA,1
27346,UMA,1
27347,UMA,1
27348,UMA,1
27349,UMA,1
27350,UMA,1
27351,UMA,1
27352,UMA,1
27353,UMA,1
27354,UMA,1
27355,UMA,1
27356,UMA,1
27357,UMA,1
27358,UMA,1
27359,UMA,1
27360,UMA,1
27361,UMA,1
